Buy Time,Buy Price,Win/Loss,Sell Time,Sell Price,Profit/Loss,Ticker
2024-07-08 13:15:00,603.9000244140625,Win,2024-07-10 10:15:00,606.7000122070312,2.79998779296875,SBCL.NS
2024-07-10 14:30:00,615.9500122070312,Win,2024-07-12 14:15:00,659.5499877929688,43.5999755859375,SBCL.NS
2024-06-13 12:15:00,159.16000366210938,Loss,2024-06-13 15:15:00,159.0,-0.160003662109375,MON100.NS
2024-06-14 12:00:00,159.60000610351562,Loss,2024-06-14 15:15:00,159.3000030517578,-0.3000030517578125,MON100.NS
2024-06-18 10:15:00,161.6999969482422,Win,2024-06-19 10:15:00,162.10000610351562,0.4000091552734375,MON100.NS
2024-06-19 13:30:00,162.47999572753906,Loss,2024-06-21 11:15:00,161.89999389648438,-0.5800018310546875,MON100.NS
2024-06-26 10:15:00,161.58999633789062,Win,2024-07-01 10:15:00,162.3800048828125,0.790008544921875,MON100.NS
2024-07-01 11:00:00,162.47999572753906,Loss,2024-07-01 13:15:00,162.02000427246094,-0.459991455078125,MON100.NS
2024-07-02 13:00:00,162.60000610351562,Win,2024-07-10 10:15:00,168.4199981689453,5.8199920654296875,MON100.NS
2024-07-11 13:45:00,169.86000061035156,Loss,2024-07-12 11:15:00,168.07000732421875,-1.7899932861328125,MON100.NS
2024-06-18 14:15:00,43.34000015258789,Loss,2024-06-19 09:15:00,42.36000061035156,-0.9799995422363281,MTNL.NS
2024-06-19 12:15:00,42.47999954223633,Win,2024-06-19 14:15:00,42.560001373291016,0.0800018310546875,MTNL.NS
2024-06-25 09:30:00,42.970001220703125,Loss,2024-06-25 11:15:00,42.54999923706055,-0.4200019836425781,MTNL.NS
2024-06-25 15:15:00,42.61000061035156,Loss,2024-06-26 09:15:00,42.349998474121094,-0.26000213623046875,MTNL.NS
2024-06-26 14:15:00,43.45000076293945,Loss,2024-06-27 10:15:00,43.349998474121094,-0.10000228881835938,MTNL.NS
2024-06-27 11:15:00,43.029998779296875,Loss,2024-06-27 12:15:00,42.81999969482422,-0.20999908447265625,MTNL.NS
2024-07-08 10:15:00,42.95000076293945,Loss,2024-07-09 10:15:00,42.56999969482422,-0.3800010681152344,MTNL.NS
2024-07-11 11:00:00,42.54999923706055,Loss,2024-07-11 15:15:00,42.400001525878906,-0.14999771118164062,MTNL.NS
2024-07-12 10:30:00,44.220001220703125,,,,,MTNL.NS
2024-06-13 14:15:00,92.33000183105469,Loss,2024-06-14 10:15:00,92.04000091552734,-0.29000091552734375,NDLVENTURE.NS
2024-06-14 11:15:00,93.0,Win,2024-06-19 10:15:00,97.72000122070312,4.720001220703125,NDLVENTURE.NS
2024-06-20 10:15:00,98.79000091552734,Loss,2024-06-20 15:15:00,98.5199966430664,-0.2700042724609375,NDLVENTURE.NS
2024-06-21 10:45:00,98.16000366210938,Loss,2024-06-24 09:15:00,96.95999908447266,-1.2000045776367188,NDLVENTURE.NS
2024-06-25 10:30:00,98.0,Loss,2024-06-25 12:15:00,97.55000305175781,-0.4499969482421875,NDLVENTURE.NS
2024-06-25 12:30:00,97.77999877929688,Loss,2024-06-25 13:15:00,97.77999877929688,0.0,NDLVENTURE.NS
2024-06-26 11:15:00,97.9800033569336,Loss,2024-06-26 14:15:00,97.0,-0.9800033569335938,NDLVENTURE.NS
2024-06-27 15:15:00,97.87000274658203,Loss,2024-06-28 10:15:00,97.26000213623047,-0.6100006103515625,NDLVENTURE.NS
2024-06-28 14:15:00,97.61000061035156,Loss,2024-07-01 13:15:00,97.22000122070312,-0.3899993896484375,NDLVENTURE.NS
2024-07-01 14:15:00,97.8499984741211,Loss,2024-07-01 15:15:00,96.97000122070312,-0.8799972534179688,NDLVENTURE.NS
2024-07-03 12:30:00,97.12999725341797,Loss,2024-07-03 15:15:00,96.86000061035156,-0.26999664306640625,NDLVENTURE.NS
2024-07-04 14:30:00,97.55999755859375,Loss,2024-07-05 10:15:00,97.1500015258789,-0.40999603271484375,NDLVENTURE.NS
2024-07-05 15:15:00,98.06999969482422,Win,2024-07-08 09:15:00,98.98999786376953,0.9199981689453125,NDLVENTURE.NS
2024-07-09 11:15:00,97.94000244140625,Loss,2024-07-09 14:15:00,97.43000030517578,-0.5100021362304688,NDLVENTURE.NS
2024-07-11 10:45:00,98.08000183105469,Loss,2024-07-11 11:15:00,97.16000366210938,-0.9199981689453125,NDLVENTURE.NS
2024-07-11 11:45:00,97.9800033569336,Loss,2024-07-11 12:15:00,96.86000061035156,-1.1200027465820312,NDLVENTURE.NS
2024-07-12 12:00:00,97.48999786376953,Loss,2024-07-12 12:15:00,97.4000015258789,-0.089996337890625,NDLVENTURE.NS
